NAME1,NAME2,TYPE,ID
PROISTOK OOO,PROISTOCK,C,42007
ELFARO OU,OU INELSO,C,42011
MIDAS RESSOURCES SARLU,MIDAS RESSOURCES,C,42016
MIDAS RESSOURCES SARLU,MIDAS RESSOURCES MINING COMPANY,C,42016
MIDAS RESSOURCES SARLU,MIDAS RESSOURCES SURL,C,42016
MIDAS RESSOURCES SARLU,MIDAS SURL,C,42016
MIDAS RESSOURCES SARLU,MIDAS RESSOURCES LIMITED LIABILITY,C,42016
DEXIAS LIMITED LIABILITY COMPANY,DEXIAS LLC,C,42018
DEXIAS LIMITED LIABILITY COMPANY,MAINBOX LIMITED LIABILITY COMPANY,C,42018
FEDOROVSKOE OOO,FEDOROVSKOE LLC,C,42019
FEDOROVSKOE OOO,RG NEDRA 1 LIMITED LIABILITY COMPANY,C,42019
DIAMVILLE SAU,DIAM VILLE,C,42020
DIAMVILLE SAU,DIAMVILLE SAUAG,C,42020
DIAMVILLE SAU,DIAMVILLE,C,42020
DIAMVILLE SAU,DIAMVILLE COMPANY,C,42020
YUESEM MARKIROVKA OOO,YUESEM MARKIROVKA LIMITED LIABILITY COMPANY,C,42021
INDUSTRIAL RESOURCES GENERAL TRADING,INDUSTRIAL RESOURCES GENERAL TRADING LLC,C,42023
DIGITAL INVEST LIMITED LIABILITY COMPANY,OOO DIDZHITAL INVEST,C,42032
AZU INTERNATIONAL BILGI TEKNOLOJILERI VE DIS TICARET LIMITED SIRKETI,AZU INTERNATIONAL INFORMATION TECHNOLOGIES AND FOREIGN TRADE LIMITED COMPANY,C,42033
AZU INTERNATIONAL BILGI TEKNOLOJILERI VE DIS TICARET LIMITED SIRKETI,AZU INTERNATIONAL BILGI TEKN VE DIS TI LTD STI,C,42033
AF TELECOM HOLDING LIMITED LIABILITY COMPANY,AF TELEKOM KHOLDING OOO,C,42035
AF TELECOM HOLDING LIMITED LIABILITY COMPANY,AF TELEKOM HOLDING OOO,C,42035
ONEFACTOR LIMITED LIABILITY COMPANY,EDINYFAKTOR OOO,C,42036
ONEFACTOR LIMITED LIABILITY COMPANY,YEDINYIFAKTOR OOO,C,42036
CHRISTODOULOS G. VASSILIADES & CO. LLC,CHRISTODOULOS G. VASSILIADES AND CO. LLC,C,42059
VASSILIADES & CO UK LIMITED,VASSILIADES AND CO UK LIMITED,C,42060
VASSILIADES & CO. MALTA LIMITED,VASSILIADES AND CO. MALTA LIMITED,C,42061
JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TECHNOLOGY ATOMSTROY,JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TEKHNOLOGII ATOMSTROY,C,42068
JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TECHNOLOGY ATOMSTROY,NIKIMT ATOMSTROY,C,42068
JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TECHNOLOGY ATOMSTROY,NIKIMT ATOMSTROY JSC,C,42068
RUSATOM OVERSEAS JOINT STOCK COMPANY,RUSATOM OVERSEAS JSC,C,42069
RUSATOM OVERSEAS JOINT STOCK COMPANY,JSC RUSATOM OVERSIZ,C,42069
KOVROV MECHANICAL PLANT PJSC,KOVROV MECHANICAL PLANT,C,42070
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC,JSC FEDERALNY NAUCHNO PROIZVODSTVENNY CENTER PRODUCTION OBYEDINENIYE START IMENI MV PROTSENKO,C,42071
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC,JS FRPC PA START NAMED AFTER MV PROTSENKO,C,42071
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC,FNPTS PO START IM MV PROTSENKO AO,C,42071
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC,M V PROTSENKO PA START,C,42071
CHINA HEAD AEROSPACE TECHNOLOGY COMPANY,CHINA HEAD TECHNOLOGY CO,C,42075
CHINA HEAD AEROSPACE TECHNOLOGY COMPANY,HEAD AEROSPACE GROUP,C,42075
U-TERRA LLC,YU-TERRA LLC,C,42076
HAMRIYAH STEEL FREE ZONE COMPANY,HAMRIYAH STEEL FZC,C,42079
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,AKKERMAN CEMENT TSA LLC,C,42080
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,AKKERMAN CEMENT CENTRAL ASIA,C,42080
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,AKKERMANN TSEMENT TSA OOO,C,42080
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,AKKERMAN CEMENT CA OOO,C,42080
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,AKKERMAN CEMENT CA MAS ULIYATI CHEKLANGAN JAMIYATI,C,42080
CITY DEVELOPMENT LIMITED LIABILITY COMPANY,OOO SITI-DEVELOPMENT,C,42081
AKHANGARANCEMENT JOINT STOCK COMPANY,OHANGARONSEMENT AKSIYADORLIK JAMIYATIGA,C,42082
AKHANGARANCEMENT JOINT STOCK COMPANY,JOINT STOCK COMPANY OHANGARONSEMENT,C,42082
LIMITED LIABILITY COMPANY NOVOGORSK REAL ESTATE,OOO NOVOGORSK NEDVIZHIMOST,C,42085
JOINT STOCK COMPANY VLADIMIR PRODUCTION AMALGAMATION TOCHMASH,JSC VPA TOCHMASH,C,42087
JOINT STOCK COMPANY VLADIMIR PRODUCTION AMALGAMATION TOCHMASH,VPO TOCHMASH AO,C,42087
JOINT STOCK COMPANY VLADIMIR PRODUCTION AMALGAMATION TOCHMASH,VLADIMIR TOCHMASH,C,42087
MANAGEMENT COMPANY METALLOINVEST LLC,UPRAVLYAYUSHTAYA KOMPANIYA METALLOINVEST OOO,C,42097
USM METALLOINVEST LIMITED LIABILITY COMPANY,YUESEM METALLOINVEST OOO,C,42136
ALL RUSSIAN CHILDREN AND YOUTH MILITARY PATRIOTIC PUBLIC MOVEMENT YOUTH ARMY,ALL-RUSSIA YOUNG ARMY MILITARY PATRIOTIC SOCIAL MOVEMENT,C,42186
ALL RUSSIAN CHILDREN AND YOUTH MILITARY PATRIOTIC PUBLIC MOVEMENT YOUTH ARMY,VSEROSSISKOE DETSKO-YUNOSHESKOE VOENNOPATRIOTICHESKOE OBSHCHESTVENNOE DVIZHENIE YUNARMIYA,C,42186
STATE BUDGETARY EDUCATIONAL INSTITUTION OF ADDITIONAL EDUCATION OF THE REPUBLIC OF CRIMEA CRIMEA PATRIOT CENTER,GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE DOPOLNITELNOGO OBRAZOVANIYA RESPUBLIKI KRYM REGIONALNY TSENTR PO PODGOTOVKE K VOENNOI SLUZHBE I VOENNO-PATRIOTICHESKOMU VOSPITANIYU,C,42191
STATE BUDGETARY EDUCATIONAL INSTITUTION OF ADDITIONAL EDUCATION OF THE REPUBLIC OF CRIMEA CRIMEA PATRIOT CENTER,REGIONAL CENTER FOR PREPARATION FOR MILITARY SERVICE AND MILITARY PATRIOTIC EDUCATION.,C,42191
STATE BUDGETARY EDUCATIONAL INSTITUTION OF ADDITIONAL EDUCATION OF THE REPUBLIC OF CRIMEA CRIMEA PATRIOT CENTER,KRYMPATRIOTTSENTR,C,42191
LIMITED LIABILITY COMPANY TRANSLINEINVEST,OOO TRANSLAININVEST,C,42204
G AND S DIAMOND FZE,G&S DIAMOND FZE,C,42217
OXFOCENTO PROPRIETARY LTD,OXFOCENTO PTY LTD,C,42238
DIOTRIX PROPRIETARY LTD,DIOTRIX PTY LTD,C,42239
GAVIA TRADINGS PTY LTD,GAVIA BEAUTY COSMETICS PTY LTD,C,42256
ISMAIL GENERAL TRADING,ISMAIL FOR GENERAL TRADE,C,42279
ISMAIL GENERAL TRADING,MOHAMED HASSANE ISMAIL,C,42279
TIA TRADING 2013 LTD OOD,TIA TRADING 2013 LTD,C,42296
FADICO S A CC,FADICO CC,C,42301
SITTI GENERAL TRADING LLC,SITTI GENERAL TRADING L.L.C,C,42313
SITTI GENERAL TRADING LLC,SITTI GENERAL TRADING FZCO,C,42313
KISMAYO GENERAL TRADING LLC,KISMAYO GENERAL TRADING L.L.C,C,42314
KISMAYO GENERAL TRADING LLC,KISMAYO GENERAL TRADING,C,42314
KISMAYO GENERAL TRADING LLC,KEISMAIO GENERAL TRADING,C,42314
RED SEA TRANSIT & TRANSPORT SERVICE,RED SEA TRANSIT AND TRANSPORT,C,42315
RED SEA TRANSIT & TRANSPORT SERVICE,RED SEA MARITIMES SURVEYORS SARL,C,42315
RED SEA TRANSIT & TRANSPORT SERVICE,RED SEA SURVEYOR MARITIME,C,42315
RED SEA TRANSIT & TRANSPORT SERVICE,RED SEA SHIPPING AGENCY,C,42315
RED SEA TRANSIT & TRANSPORT SERVICE,RED SEA TRANSIT AND TRANSPORT SERVICE,C,42315
BUSHRA BACHIR SHIPPING AND LOGISTICS SERVICES L.L.C.,BUSHRA BACHIR SHIPPING & LOGISTIC SERVICES L.L.C.,C,42317
BUSHRA BACHIR SHIPPING AND LOGISTICS SERVICES L.L.C.,BUSHRA BACHIR SHIPING AND LOGISTICS SERVICES LLC,C,42317
ARTTRONIX INTERNATIONAL HK LIMITED,ADERAL INDUSTRIAL HK LTD.,C,42320
WHITE STAR DMCC,WAZNI GEMS DMCC,C,42322
AMANA DIAM DMCC,AMANA DIAM,C,42334
HELICS GEMB,HELICS GEMB BVBA,C,42335
MSD CAPITAL PTY LTD,MATAROMAX PTY LTD,C,42338
YINKE HK ELECTRONICS COMPANY LIMITED,"YINKE ELECTRONICS CO., LTD",C,42356
ISLAMIC REVOLUTIONARY GUARD CORPS INTELLIGENCE ORGANIZATION,IRGC-IO,C,42600
ISLAMIC REVOLUTIONARY GUARD CORPS INTELLIGENCE ORGANIZATION,IRGC INTELLIGENCE ORGANIZATION,C,42600
TATBURNEFT LIMITED LIABILITY COMPANY,MANAGING COMPANY TATBURNEFT LLC,C,42676
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,PUBLICHNOE AKTSIONERNOE OBSHCHESTVO TYAZHPRESSMASH,C,42677
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,TYAZHPRESSMASH PUBLIC JOINT STOCK COMPANY,C,42677
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,TYAZHPRESSMASH PAO,C,42677
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,TYAZHPRESSMASH OAO,C,42677
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,TYAZHPRESSMASH OJSC,C,42677
PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,TYAZHPRESSMASH OTKRYTOE AKTSIONERNOE OBSHCHESTVO,C,42677
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA GROZNENSKI GOSUDARSTVENNY NEFTYANOI TEKHNICHESKI UNIVERSITET IMENI AKADEMIKA M.D. MILLIONSHCHIKOVA,C,42716
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,GROZNY STATE OIL TECHNICAL UNIVERSITY,C,42716
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER M.D. MILLIONSHIKOVA,C,42716
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,GGNTU IM. AKAD. M.D. MILLIONSHCHIKOVA FGBOU VO GGNTU IM. AKAD. M. D. MILLIONSHCHIKOVA FGBU,C,42716
FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION,SLUZHBA VNESHNEY RAZVEDKI,C,42717
FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION,SLUZHBA VNESHNEI RAZVEDKI ROSSISKOI FEDERATSII,C,42717
FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION,SVR ROSSII FKU,C,42717
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA ROSSISKI GOSUDARSTVENNY GEOLOGORAZVEDOCHNY UNIVERSITET IMENI SERGO ORDZHONIKIDZE,C,42718
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING,SERGO ORDZHONIKIDZE GEO UNIVERSITY,C,42718
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING,MOSCOW GEOLOGICAL PROSPECTING INSTITUTE,C,42718
VYGON CONSULTING,VYGON KONSALTING OOO,C,42719
VYGON CONSULTING,LLC VYGON CONSULTING,C,42719
VYGON CONSULTING,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VYGON KONSALTING,C,42719
VYGON CONSULTING,ENERGETICHESKI TSENTR OOO,C,42719
FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA SANKT PETERBURGSKI GORNY UNIVERSITET,C,42720
FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY,SPGU GORNY UNIVERSITET FGBU,C,42720
FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY,SAINT PETERSBURG MINING UNIVERSITY,C,42720
FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY,"NATSIONALNY MINERALNOSYREVOI UNIVERSITET GORNY, UCH",C,42720
STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION ALMETYEVSK STATE OIL INSTITUTE,ALMETYEVSK STATE OIL INSTITUTE,C,42722
THE FEDERAL STATE UNITARY ENTERPRISE V.A. KARGIN SCIENTIFIC RESEARCH INSTITUTE OF CHEMISTRY AND TECHNOLOGY OF POLYMERS WITH A PILOT PRODUCTION PLANT,AKTSIONERNOE OBSHCHESTVO NAUCHNO ISSLEDOVATELSKI INSTITUT KHIMII I TEKHNOLOGII POLIMEROV IMENI AKADEMIKA V.A. KARGINA S OPYTNYM ZAVODOM,C,42723
THE FEDERAL STATE UNITARY ENTERPRISE V.A. KARGIN SCIENTIFIC RESEARCH INSTITUTE OF CHEMISTRY AND TECHNOLOGY OF POLYMERS WITH A PILOT PRODUCTION PLANT,NII POLYMEROV AO,C,42723
THE FEDERAL STATE UNITARY ENTERPRISE V.A. KARGIN SCIENTIFIC RESEARCH INSTITUTE OF CHEMISTRY AND TECHNOLOGY OF POLYMERS WITH A PILOT PRODUCTION PLANT,V.A. KARGIN POLYMER CHEMISTRY AND TECHNOLOGY RESEARCH INSTITUTE WITH A PILOT-PRODUCTION PLANT,C,42723
INTER-TRANS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,INTER-TRANS SP Z OO,C,42725
JSC NGT,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NGT,C,42727
BELMAGISTRALAVTOTRANS SPEDITIONS GMBH,BMA SPEDITION GMBH,C,42728
KONEISTO INTERNATIONAL OY,KONEISTO CONSULTING,C,42729
KONEISTO INTERNATIONAL OY,KONEISTO TECHNOLOGY,C,42729
MASHOIL LIMITED LIABILITY COMPANY,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MASHOIL,C,42733
DULAC CAPITAL LTD,PREDSTAVITELSTVO AKTSIONERNOGO OBSHCHESTVA DYULAK KEPITAL LTD SHVEITSARIYA V G SANKT PETERBURGE,C,42734
DULAC CAPITAL LTD,PREDSTAVITELSTVO AKTSIONERNOGO OBSHCHESTVA DYULAK KEPITAL LTD SHVEITSARIYA V G MOSCOW,C,42734
DULAC CAPITAL LTD,AK DYULAK KEPITAL LTD PREDSTAVITELSTVO,C,42734
URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY,URALMASH OIL AND GAS EQUIPMENT HOLDING,C,42736
URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY,URALMASH NGO KHOLDING OOO,C,42736
URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU URALMASH NEFTEGAZOVOE OBORUDOVANIE KHOLDING,C,42736
REY HAVACILIK ITHALAT IHRACAT SANAYI VE TICARET ANONIM SIRKETI,REY AIRLINES,C,42743
OIL ENERDZHI LIMITED LIABILITY COMPANY,OIL ENERDZHI OOO,C,42748
OIL ENERDZHI LIMITED LIABILITY COMPANY,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU OIL ENERDZHI,C,42748
"SHENZHEN YASON GENERAL MACHINERY CO., LTD. NANCHANG BRANCH","SHENZHEN YAXIN GENERAL MACHINERY CO., LTD. NANCHANG BRANCH",C,42776
MYANMA FOREIGN TRADE BANK,MYANMAR FOREIGN TRADE BANK,C,42796
KRAVERTON LP,KRAVERTON CONSTRUCTION AND DEVELOPMENT LP,C,42857
LIMITED LIABILITY COMPANY NOVENKO RUSSLEND,NOVENCO RUSSIA,C,42858
CRYPTANET OU,BULLIONSWIFT OU,C,42863
OSTEC ENTERPRISE LTD,PREDPRIYATIE OSTEK,C,42864
OSTEC-INTEGRA LTD,OSTEK-INTEGRA OOO,C,42866
OSTEC-TEST LTD,OSTEK-TEST,C,42867
OSTEC-ELECTRO LTD,OSTEK-ELEKTRO,C,42869
OSTEC-ETC LTD,OSTEK-ETK,C,42870
OSTEC-SMT LTD,OSTEK-SMT,C,42871
OSTEC-ARTTOOL LTD,OSTEK-ARTTUL,C,42875
GEFESD LTD,PO GEFESD,C,42876
LIMITED LIABILITY COMPANY BUSINESSPROMESTATE,BIZNESPROMESTEIT,C,42877
"ZHEJIANG QINGJI IND. CO., LTD","ZHEJIANG QINGJI INDUSTRIAL CO., LTD.",C,42896
"ZHEJIANG QINGJI IND. CO., LTD","ZHEJIANG LIGHT MACHINERY INDUSTRY CO., LTD.",C,42896
BLUE CALM MARINE SERVICES COMPANY,BLUE CALM MARINE SERVICES,C,42900
"QINGDAO ZHONGRONGTONG TRADE DEVELOPMENT CO., LTD.","QINGDAO ZHONGRONGTONG TRADING DEVELOPMENT CO., LTD.",C,42938
RONIN MANAGEMENT B.V.,RONIN TRADING,C,42978
RONIN MANAGEMENT B.V.,RONIN CONSULTANCY,C,42978
PRO RATA SOLUTIONS B.V.,PRO RATA INCASSO,C,42979
PRO RATA SOLUTIONS B.V.,PRO RATA MANAGEMENT,C,42979
PRO RATA SOLUTIONS B.V.,PRO RATA CONSULTING,C,42979
PRO RATA SOLUTIONS B.V.,PRO RATA TRADING,C,42979
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER VOCATIONAL EDUCATION GUBKIN RUSSIAN STATE UNIVERSITY OF OIL AND GAS,RGU NEFTI I GAZA NIU IMENI IM GUBKINA FGU,C,43036
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER VOCATIONAL EDUCATION GUBKIN RUSSIAN STATE UNIVERSITY OF OIL AND GAS,GUBKIN UNIVERSITY,C,43036
FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER VOCATIONAL EDUCATION GUBKIN RUSSIAN STATE UNIVERSITY OF OIL AND GAS,NATIONAL UNIVERSITY OF OIL AND GAS GUBKIN UNIVERSITY,C,43036
GAZPROMNEFT NOYABRSK OIL AND GAS GEOPHYSICS LIMITED LIABILITY COMPANY,GAZPROMNEFT NOYABRSKNEFTEGAZGEOFIZIKA,C,43037
GAZPROMNEFT NOYABRSK OIL AND GAS GEOPHYSICS LIMITED LIABILITY COMPANY,GAZPROMNEFT NOYABRSKNEFTEGAZGEOPHYSICS OOO,C,43037
GAZPROMNEFT NOYABRSK OIL AND GAS GEOPHYSICS LIMITED LIABILITY COMPANY,GAZPROMNEFT NGGF OOO,C,43037
SIBERIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOLOGY GEOPHYSICS AND MINERAL RAW MATERIAL JOINT STOCK COMPANY,SNIIGGIMS JSC,C,43038
SIBERIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOLOGY GEOPHYSICS AND MINERAL RAW MATERIAL JOINT STOCK COMPANY,"AKTSIONERNOE OBSHCHESTVO SIBIRSKI NAUCHNO ISSLEDOVATELSKI INSTITUT GEOLOGII, GEOFIZIKI I MINERALNOGO SYRYA",C,43038
SIBERIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOLOGY GEOPHYSICS AND MINERAL RAW MATERIAL JOINT STOCK COMPANY,SNIIGGIMS AO,C,43038
ALL RUSSIA PETROLEUM RESEARCH EXPLORATION INSTITUTE JOINT STOCK COMPANY,VNIGRI JSC,C,43039
ALL RUSSIA PETROLEUM RESEARCH EXPLORATION INSTITUTE JOINT STOCK COMPANY,AKTSIONERNOE OBSHCHESTVO VSEROSSISKI NEFTYANOI NAUCHNO ISSLEDOVATELSKI GEOLOGORAZVEDOCHNY INSTITUT,C,43039
ALL RUSSIA PETROLEUM RESEARCH EXPLORATION INSTITUTE JOINT STOCK COMPANY,VNIGRI PAO,C,43039
ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING JOINT STOCK COMPANY,ALL RUSSIAN RESEARCH INSTITUTE OF GEOPHYSICAL EXPLORATION METHODS JSC,C,43040
ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING JOINT STOCK COMPANY,VNIIGEOFIZIKA JSC,C,43040
ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING JOINT STOCK COMPANY,AO ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING,C,43040
JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV,JOINT STOCK COMPANY OKB NAMED AFTER A.S. YAKOVLEV,C,43068
JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV,JOINT-STOCK COMPANY A.S. YAKOVLEV DESIGN BUREAU,C,43068
JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV,JSC A.S. YAKOVLEV DB,C,43068
JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV,OJSC OPYTNO-KONSTRUKTORSKOYE BYURO IM. A.S. YAKOVLEVA,C,43068
PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,JSC NPO ALMAZ NAMED AFTER A.A. RASPLETIN,C,43069
PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,PJSC NPO ALMAZ,C,43069
PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,ALMAZ SCIENTIFIC PRODUCTION ASSOCIATION,C,43069
PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,PUBLICHNOE AKTCIONERNOE OBSHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE ALMAZ IMENI AKADEMIKA A.A. RASPLETINA,C,43069
LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,JSC GPTP GRANIT,C,43070
LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,AKTSIONERNOE OSCHEVSTVO GOLOVNOE PROIZVODSTVENNO-TEHNICHESKOE PREDPRIYATIE GRANIT,C,43070
LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,ALMAZ-ANTEY GPTP GRANITE,C,43070
LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,JSC HEAD TECHNOLOGICAL ENTERPRISE GRANIT,C,43070
KAZAN SYNTHETIC RUBBER PLANT JSC,OTKRITOE AKTCIONERNOE OBSHESTVO KAZANSKIJ ZAVOD SINTETICHESKOGO KAUCHUKA,C,43071
SC TULA RUBBER TECHNICAL ARTICLES PLANT,JSC TULSKY FACTORY RTI,C,43072
SC TULA RUBBER TECHNICAL ARTICLES PLANT,TULA INDUSTRIAL RUBBER PRODUCTS PLANT,C,43072
FEDERAL STATE UNITARY ENTERPRISE S.V. LEBEDEV INSTITUTE OF SYNTHETIC RUBBER,FEDERAL STATE UNITARY ENTERPRISE RESEARCH INSTITUTE OF SYNTHETIC RUBBER,C,43074
FEDERAL STATE UNITARY ENTERPRISE S.V. LEBEDEV INSTITUTE OF SYNTHETIC RUBBER,FEDERALNOYE GOSUDARSTVENNOYE UNITARNOYE PREDPRIYATIYE NAUCHNO-ISSLEDOVATELSKIY INSTITUT SINTETICHESKOGO KAUCHUKA,C,43074
AQUILA CAPITAL GROUP,ACG FINANCE LIMITED,C,43093
AQUILA CAPITAL GROUP,EI SI DZHI FAINENS LIMITED PREDSTAVITELSTVO,C,43093
TAGRAS BIZNESSERVIS LIMITED LIABILITY COMPANY,TAGRAS BIZNESSERVIS OOO,C,43102
FORT KONSALTING LIMITED LIABILITY COMPANY,FORT CONSULTING OOO,C,43104
JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ASSOCIATION ANDROIDNAYA TEKHNIKA,SPA ANDROID TECHNICS,C,43105
JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ASSOCIATION ANDROIDNAYA TEKHNIKA,NPO ANDROIDNAYA TEKHNIKA AO,C,43105
SPETSIAL ELECTRONIK OOO,SPETSIAL ELECTRONIK LIMITED LIABILITY COMPANY,C,43108
SPETSIAL ELECTRONIK OOO,SPETSIAL ELEKTRONIK OOO,C,43108
OBSHCHESTVO S OGRANICHENNOI OTVENNOSTYU DOM KOMPONENTOV I OBORUDOVANIYA ELEKTRONSCHIK,LLC DKO ELEKTRONSCHIK,C,43109
